"","sub_id","groupID","studyID","group_cond","trial","img","txt","clean_text"
"6592","A21CSNJE0TWUMU",7,"id-eiwzx-3000","reapp",8,18,"These boys may have just gotten done playing in the mud and are on their way home to washup and have some dinner","these boys may have just gotten done playing in the mud and are on their way home to washup and have some dinner"
"6593","ACYH2RL9NM7FS",8,"id-uwffo-25","control",5,18,"These boys must be sad and tired","these boys must be sad and tired"
"6594","AYL52A8P0OFGA",2,"id-bbyjt-2997","reapp",17,18,"These boys seems to be getting out of a bad situation","these boys seems to be getting out of a bad situation"
"6595","A12ER99CF7AJLA",5,"id-giakt-2998","reapp",16,18,"These boys survived working in a coal mine.","these boys survived working in a coal mine"
"6596","A1VNFD1E3B4RU5",2,"id-eiwzx-2997","reapp",18,18,"These boys were playing and got dirty.","these boys were playing and got dirty"
"6597","A3L2VS3998R77L",2,"id-eiwzx-2997","reapp",14,18,"These boys were playing at al old mine. Dirty but fun.","these boys were playing at al old mine dirty but fun"
"6598","A1KEC2XBHTMIVA",4,"id-eiwzx-2999","reapp",19,20,"These brave firemen just saved everyone from a burning building.","these brave firemen just saved everyone from a burning building"
"6599","A3U0CSC7FMOQUN",1,"id-fjoxq-1216","reapp",3,18,"These brothers just got done having a great time playing in the mud.","these brothers just got done having a great time playing in the mud"
"6600","A324M5ZRHX7RUV",10,"id-uwffo-4","reapp",4,18,"These children are alive and there is an adult present taking the photo.","these children are alive and there is an adult present taking the photo"
"6601","A34UFMGVNCFKVV",10,"id-uwffo-3","reapp",7,18,"These children are being helped and will be cleaned up soon.","these children are being helped and will be cleaned up soon"
"6602","A1DJXFXK566PUE",2,"id-eiwzx-2996","reapp",15,18,"These children are being reunited with their parents after a","these children are being reunited with their parents after a"
"6603","AWBXHIHEYDUH6",4,"id-bbyjt-2997","reapp",12,18,"These children are dirty from playing. The camera caught them looking solemn but they were having fun moments before.","these children are dirty from playing the camera caught them looking solemn but they were having fun moments before"
"6604","A1A9YC6Z7QJYLE",6,"id-uwffo-22","control",10,18,"These children are dirty like they have been through something, I feel bad for what they may have been through","these children are dirty like they have been through something i feel bad for what they may have been through"
"6605","A2CIRSDBG6NQU1",31,"20220203-motivated_group_emotional_regulation","reapp",2,18,"These children are just temporarily separated from their parents","these children are just temporarily separated from their parents"
"6606","A2583YP0HGTKAG",9,"id-bvwuk-2998","reapp",4,18,"These children are making the best of their situation, enjoying themselves together.","these children are making the best of their situation enjoying themselves together"
"6607","A2GUZTK228A421",6,"id-eiwzx-2999","reapp",6,18,"These children aren't neglected, they've been playing in the mud together","these children arent neglected theyve been playing in the mud together"
"6608","AIEGKVQ47B3FQ",11,"id-uwffo-26","control",1,11,"These children don't look happy, probably because they're in a","these children dont look happy probably because theyre in a"
"6609","AIEGKVQ47B3FQ",11,"id-uwffo-26","control",1,18,"These children don't look happy, probably because they're in a","these children dont look happy probably because theyre in a"
"6610","A1DAKIGJE2UMY5",7,"id-eiwzx-2999","reapp",10,18,"These children escaped terrible working conditions and were saved from child labor.","these children escaped terrible working conditions and were saved from child labor"
"6611","A46DGMYAWYN1",1,"id-giakt-2999","reapp",10,18,"These children have been playing in the yard and enjoying the free time of the day. They're being kids.","these children have been playing in the yard and enjoying the free time of the day theyre being kids"
"6612","A1L7XWMS305LTM",5,"id-fjoxq-2997","reapp",11,18,"These children have walked away from a burning area to safety.","these children have walked away from a burning area to safety"
"6613","AKZ1KRMTFUPRB",4,"id-fjoxq-2997","reapp",19,18,"These children just escaped a burning building. They have their whole lives in front of them.","these children just escaped a burning building they have their whole lives in front of them"
"6614","A3E65QA8DZX26T",8,"id-fjoxq-2997","reapp",9,18,"These children live in a factory","these children live in a factory"
"6615","A2RABP508ZMDRV",6,"id-uwffo-24","control",10,18,"These children look like they have been through so much and are scared. I hope they won't be traumatized by this","these children look like they have been through so much and are scared i hope they wont be traumatized by this"
"6616","A1VT4HJ87R2IRL",17,"id-uwffo-19","control",12,4,"These children look like they have survived a war and seem to be in pain","these children look like they have survived a war and seem to be in pain"
"6617","A1VT4HJ87R2IRL",17,"id-uwffo-19","control",12,18,"These children look like they have survived a war and seem to be in pain","these children look like they have survived a war and seem to be in pain"
"6618","AXJHKT9KSDEUF",15,"id-uwffo-22","control",14,18,"These children look like they were playing in the a","these children look like they were playing in the a"
"6619","AUAKXBVRC9D6S",10,"id-uwffo-22","control",16,18,"These children look like they've been forced to work in mines or near coal. They look unhappy, but not hurt.","these children look like theyve been forced to work in mines or near coal they look unhappy but not hurt"
"6620","AEM163BZVZL53",8,"id-uwffo-22","control",9,18,"These children look like workers in a coal mine so I empathize with their lost childhood.","these children look like workers in a coal mine so i empathize with their lost childhood"
"6621","AEM163BZVZL53",8,"id-uwffo-22","control",9,18,"These children look like workers in a coal mine so I empathize with their lost childhood.","these children look like workers in a coal mine so i empathize with their lost childhood"
"6622","ANYWEZX3D8VYK",5,"id-thggi-2998","reapp",11,18,"These children make money working hard.","these children make money working hard"
"6623","A2WNTI69VVVWMZ",2,"id-uwffo-20","control",2,18,"These children must be so sad and tired.","these children must be so sad and tired"
"6624","A2YTBBQO6DL5BW",5,"id-uwffo-24","control",6,18,"These children seem to be in poverty.","these children seem to be in poverty"
"6625","AYKSP4IV1ET9N",9,"id-thggi-2997","reapp",19,18,"These children seem to have been removed from their home that is burnt.","these children seem to have been removed from their home that is burnt"
"6626","AWTBENF2BL2IQ",7,"id-uwffo-5","reapp",17,18,"These children were just playing in the dirt in the new playset that their dad built for them.","these children were just playing in the dirt in the new playset that their dad built for them"
"6627","A30J4IZCMCR31F",7,"id-fjoxq-2997","reapp",5,18,"These children were only playing in the dirt and are not harmed","these children were only playing in the dirt and are not harmed"
"6628","A38PC570ZB9OWL",1,"id-ngahz-2997","reapp",12,18,"These coal miners are providing a great life for the one percent out in the coastal cities.","these coal miners are providing a great life for the one percent out in the coastal cities"
"6629","A2GIT09BQEUM9M",4,"id-bvwuk-3000","reapp",13,17,"These dogs are concerned for their owner who is hurt.","these dogs are concerned for their owner who is hurt"
"6630","A292TFDMNVS0TP",11,"id-bvwuk-3000","reapp",14,17,"These dogs are out on their first walk as puppies","these dogs are out on their first walk as puppies"
"6631","A7JY83XLBASTQ",9,"id-thggi-2999","reapp",17,4,"These eyes have gathered much wisdom over the years","these eyes have gathered much wisdom over the years"
"6632","A1DAKIGJE2UMY5",7,"id-eiwzx-2999","reapp",5,20,"These firefighters are heroes that are saving someone's life.","these firefighters are heroes that are saving someones life"
"6633","AKWAO862UBFU1",5,"id-thggi-3000","reapp",15,20,"These firefighters are heroes.","these firefighters are heroes"
"6634","A3P7AXWF57BHNX",5,"id-uwffo-19","control",6,20,"These firefighters are so brave for saving this woman. She is lucky that they got to her during the fire.","these firefighters are so brave for saving this woman she is lucky that they got to her during the fire"
"6635","A1HT98ZL49HZTX",4,"id-uwffo-3","reapp",7,20,"These firefighters are very brave and saved this woman from her house fire","these firefighters are very brave and saved this woman from her house fire"
"6636","ACYPM508HF2D4",9,"id-thggi-2998","reapp",10,20,"These firefighters have saved this womans life, they are bringing her to safety and she will recover","these firefighters have saved this womans life they are bringing her to safety and she will recover"
"6637","A1DAKIGJE2UMY5",7,"id-eiwzx-2999","reapp",9,19,"These firefighters saved the driver from what could have been a horrible accidental death.","these firefighters saved the driver from what could have been a horrible accidental death"
"6638","A1DIYFGQT1QDV2",4,"id-thggi-2999","reapp",5,20,"These firemen are heroes.  I hope the victim is ok.","these firemen are heroes i hope the victim is ok"
"6639","AIO8DX5OGCGN1",6,"id-giakt-2998","reapp",7,20,"These firemen are heros and saved this woman","these firemen are heros and saved this woman"
"6640","A3942QGFYCSDRM",10,"id-giakt-2998","reapp",15,20,"These firemen have gotten to all survivors in time to save their lives. This is unpleasant but it has an upside.","these firemen have gotten to all survivors in time to save their lives this is unpleasant but it has an upside"
"6641","A1DJXFXK566PUE",2,"id-eiwzx-2996","reapp",12,20,"These firemen rescued a man from a burning house and he survived","these firemen rescued a man from a burning house and he survived"
"6642","AKZ1KRMTFUPRB",4,"id-fjoxq-2997","reapp",10,16,"These friends are horsing around. They are pretending to bury each other.","these friends are horsing around they are pretending to bury each other"
"6643","AKMOBFEEKW378",4,"id-fjoxq-2997","reapp",18,15,"These guys are cleaning up an oil spill","these guys are cleaning up an oil spill"
"6644","A1J7C4V2AZSHQX",13,"id-ngahz-2999","reapp",13,16,"These guys are clowning around after having dug a hole for construction.","these guys are clowning around after having dug a hole for construction"
"6645","A1RIWQD2ZWEM50",9,"id-uwffo-13","control",4,20,"These guys are heros and it is so amazing how grea th","these guys are heros and it is so amazing how grea th"
"6646","A3AV0VB57J8RXD",3,"id-giakt-2996","reapp",12,15,"These guys are practicing real world scenarios as training for work","these guys are practicing real world scenarios as training for work"
"6647","A1RIWQD2ZWEM50",9,"id-uwffo-13","control",8,15,"These guys must be helping clean up an oil sp","these guys must be helping clean up an oil sp"
"6648","A8ESBYG4TSYFN",9,"id-thggi-2998","reapp",12,15,"These hazmat guys are cleaning up hazardous materials that would ruin the environment","these hazmat guys are cleaning up hazardous materials that would ruin the environment"
"6649","A46DGMYAWYN1",1,"id-giakt-2999","reapp",3,15,"These individuals are here to help, so their presence is a good thing. They're staying safe in those suits.","these individuals are here to help so their presence is a good thing theyre staying safe in those suits"
"6650","A24TA3U44A6R5R",13,"id-uwffo-25","control",6,7,"These injuries are gross and probably painful.","these injuries are gross and probably painful"
"6651","A2GIT09BQEUM9M",4,"id-bvwuk-3000","reapp",2,18,"These kiddos are dirty and looks like they got into some mischief. hard not to laugh.","these kiddos are dirty and looks like they got into some mischief hard not to laugh"
"6652","A3EU8ENRH654SB",7,"id-eiwzx-2999","reapp",12,18,"These kids are having fun playing in the yard together and paining their faces like camoflage for fu","these kids are having fun playing in the yard together and paining their faces like camoflage for fu"
"6653","A276TOSEU7TQ8Y",9,"id-eiwzx-3000","reapp",3,18,"These kids are just playing at war or something.","these kids are just playing at war or something"
"6654","A2WITNAWNFT67B",7,"id-ngahz-2998","reapp",9,18,"These kids are living in a dirty coal","these kids are living in a dirty coal"
"6655","A3F2W4HZRDKNW7",9,"id-mspuo-2999","reapp",8,16,"These kids are playing a joke on their other friends.","these kids are playing a joke on their other friends"
