,sub_id,groupID,studyID,subgrp,group_cond,grp_goal,grp_method,trial,img,txt,clean_text
14873,A2P936CW7M2IU3,id-uwffo-18-11,id-uwffo-18,control,control,non_motivated,observing,8,11,Surely this is from a movie. Looks like they're boxing.,surely this is from a movie looks like theyre boxing
14874,A34N1P4U149MKD,id-mspuo-2998-6,id-mspuo-2998,control,control,non_motivated,observing,11,4,Surgery recovery?  Hope it helped.,surgery recovery hope it helped
14875,A2F2K4O3Q34SXI,id-thggi-3000-3,id-thggi-3000,control,reapp,non_motivated,reappraisal,2,17,Surprise as the apparent calmness of the observers,surprise as the apparent calmness of the observers
14876,A2YUYXAI4SAOLY,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,17,3,"Surprise, don't understand what is going on.",surprise dont understand what is going on
14877,A1AD0Y30P4D5Z9,id-mspuo-2998-6,id-mspuo-2998,control,control,non_motivated,observing,19,5,Surprised,surprised
14878,A2NP5W2A5EWT8V,id-uwffo-1-3,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,6,3,Surprised and somewhat terrified.,surprised and somewhat terrified
14879,A1COZVBQTSVTGL,id-uwffo-16-2,id-uwffo-16,treatment,reapp_target,motivated,reappraisal,12,6,Survived a fight  maybe was a accident but she ok now thankfully.,survived a fight maybe was a accident but she ok now thankfully
14880,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,6,4,Survived accident?,survived accident
14881,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,6,6,Survived accident?,survived accident
14882,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,14,19,Survived an accident?,survived an accident
14883,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,14,5,Survived an accident?,survived an accident
14884,A2DMORDL4NYU45,id-uwffo-10-8,id-uwffo-10,treatment,target,motivated,observing,7,14,Surviving a plane crash is amazing. I'm happy for these people.,surviving a plane crash is amazing im happy for these people
14885,A1VCEN5IM1GQGZ,id-fjoxq-3000-3,id-fjoxq-3000,treatment,reapp_target,motivated,reappraisal,10,8,Surviving a terrorist attack? He gets to go home to his family,surviving a terrorist attack he gets to go home to his family
14886,A324VBRLXHG5IB,id-uwffo-23-7,id-uwffo-23,treatment,reapp_target,motivated,reappraisal,2,14,Surviving an accident that could have been much worse.,surviving an accident that could have been much worse
14887,A2OYC41VHK6QVH,id-giakt-2998-2,id-giakt-2998,treatment,reapp,non_motivated,reappraisal,19,5,Surviving domestic violence; brighter futures ahead,surviving domestic violence brighter futures ahead
14888,A2OYC41VHK6QVH,id-giakt-2998-2,id-giakt-2998,treatment,reapp,non_motivated,reappraisal,6,18,Surviving in a coal environment,surviving in a coal environment
14889,A2XC32LYCBO8FN,id-uwffo-12-4,id-uwffo-12,treatment,reapp,non_motivated,reappraisal,8,4,"Surviving to be able to bury your friends, its hard, but it could be worse",surviving to be able to bury your friends its hard but it could be worse
14890,A2XC32LYCBO8FN,id-uwffo-12-4,id-uwffo-12,treatment,reapp,non_motivated,reappraisal,8,16,"Surviving to be able to bury your friends, its hard, but it could be worse",surviving to be able to bury your friends its hard but it could be worse
14891,A2WMSIPUKEIBNS,id-eiwzx-2997-12,id-eiwzx-2997,treatment,reapp_target,motivated,reappraisal,20,14,Survivors after a plane crash.,survivors after a plane crash
14892,A2U3723LKNMHAI,id-mspuo-3000-2,id-mspuo-3000,control,target,motivated,observing,17,14,Survivors from a plaine crash. This is shocking.,survivors from a plaine crash this is shocking
14893,AX1THMSZH9Y8O,id-uwffo-11-4,id-uwffo-11,treatment,reapp,non_motivated,reappraisal,19,14,Survivors from a plane crash getting away before it catches fire.,survivors from a plane crash getting away before it catches fire
14894,A1LTLWLFZUM1A8,id-thggi-2998-7,id-thggi-2998,control,target,motivated,observing,20,14,Survivors from a plane crash how scary,survivors from a plane crash how scary
14895,AVETYUW22KOTK,id-uwffo-16-5,id-uwffo-16,treatment,target,motivated,observing,16,14,"Survivors from a plane crash, looks like it was contained to the back",survivors from a plane crash looks like it was contained to the back
14896,A3VFA6HNMEXO9L,id-mspuo-2998-3,id-mspuo-2998,treatment,target,motivated,observing,16,14,"Survivors from a plane crash, so many people so looks like they probably were all ok.",survivors from a plane crash so many people so looks like they probably were all ok
14897,AXPBPXPFGL1VH,id-ngahz-2999-11,id-ngahz-2999,treatment,target,motivated,observing,18,14,Survivors of a plain crash. Thank God they can walk away.,survivors of a plain crash thank god they can walk away
14898,A9T24X9NZQ0XH,id-fjoxq-2996-1,id-fjoxq-2996,control,reapp,non_motivated,reappraisal,17,14,Survivors of a plane crash - happy to be alive scared,survivors of a plane crash happy to be alive scared
14899,A1SJRFJWFXSDH4,id-bvwuk-2999-4,id-bvwuk-2999,control,reapp_target,motivated,reappraisal,20,14,Survivors of a plane crash in the caribbean. They are walking to safety.,survivors of a plane crash in the caribbean they are walking to safety
14900,A3FB21RWSQGY8I,id-uwffo-3-5,id-uwffo-3,control,reapp_target,motivated,reappraisal,12,14,"Survivors of a plane crash, I imagine some loss of life happened. looks like many medical and volunteers are on scene.",survivors of a plane crash i imagine some loss of life happened looks like many medical and volunteers are on scene
14901,AHMHG8491PRQW,id-thggi-2998-2,id-thggi-2998,control,reapp,non_motivated,reappraisal,13,14,Survivors of a plane crash. Shocking!,survivors of a plane crash shocking
14902,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,9,4,Survivors of a terrible crash. I would want to be one of them.,survivors of a terrible crash i would want to be one of them
14903,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,9,11,Survivors of a terrible crash. I would want to be one of them.,survivors of a terrible crash i would want to be one of them
14904,A2R75YFKVALBXE,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,9,14,Survivors of a terrible crash. I would want to be one of them.,survivors of a terrible crash i would want to be one of them
14905,A93TZ8D977W3B,id-uwffo-11-6,id-uwffo-11,control,control,non_motivated,observing,9,14,Survivors of a terrifying plane crash. Grateful they are ok. Sad for those that arent,survivors of a terrifying plane crash grateful they are ok sad for those that arent
14906,AIEKCWYZTS41V,id-rppnn-2998-7,id-rppnn-2998,control,target,motivated,observing,18,14,"Survivors of an airplane crash. Looks like a lot of people survived, which is shocking. I'm glad.",survivors of an airplane crash looks like a lot of people survived which is shocking im glad
14907,A2OYC41VHK6QVH,id-giakt-2998-2,id-giakt-2998,treatment,reapp,non_motivated,reappraisal,16,14,Survivors of an aviation disaster,survivors of an aviation disaster
14908,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,20,3,Survivors of coal mine accident.,survivors of coal mine accident
14909,A30QFNE9O4DF4D,id-uwffo-10-6,id-uwffo-10,treatment,reapp,non_motivated,reappraisal,20,18,Survivors of coal mine accident.,survivors of coal mine accident
14910,A1FELEZ6PQK2E6,id-bvwuk-2999-4,id-bvwuk-2999,treatment,reapp_target,motivated,reappraisal,20,14,"Survivors or a plane crash, thank God",survivors or a plane crash thank god
14911,A20TOOYZRH6KUZ,id-rppnn-3000-5,id-rppnn-3000,treatment,reapp_target,motivated,reappraisal,17,12,Sutnt person,sutnt person
14912,A1ZTIJRWGF7WM5,id-ngahz-2998-1,id-ngahz-2998,treatment,reapp_target,motivated,reappraisal,11,1,Sweet baby getting a bath.,sweet baby getting a bath
14913,A1UYRXEZEPUVF8,id-thggi-2998-8,id-thggi-2998,control,reapp_target,motivated,reappraisal,14,1,"Sweet baby, needs a litttle help but looks like wil",sweet baby needs a litttle help but looks like wil
14914,A21QUJTIIAOX2W,id-ngahz-3000-2,id-ngahz-3000,treatment,target,motivated,observing,7,18,Sweet kids. Rough life they must have had.,sweet kids rough life they must have had
14915,AFJCZCUN22RQY,id-giakt-2997-5,id-giakt-2997,treatment,reapp,non_motivated,reappraisal,18,1,Sweet little baby getting a bath!,sweet little baby getting a bath
14916,A249938GIG58OO,id-fjoxq-3000-3,id-fjoxq-3000,control,reapp_target,motivated,reappraisal,16,1,Sweet little baby living life.,sweet little baby living life
14917,AFTSLCMJASJDR,id-ngahz-3000-7,id-ngahz-3000,control,control,non_motivated,observing,19,1,"Sweet little baby..sick obviously, but being cared for.  Hopeful....",sweet little babysick obviously but being cared for hopeful
14918,A2LNH3TMG6GH7J,id-uwffo-3-7,id-uwffo-3,treatment,reapp,non_motivated,reappraisal,19,1,Sweet little preemie with an ng tube getting a bath,sweet little preemie with an ng tube getting a bath
14919,AHMHG8491PRQW,id-thggi-2998-2,id-thggi-2998,control,reapp,non_motivated,reappraisal,12,1,Sweet small baby born premature.  Hope he makes it.,sweet small baby born premature hope he makes it
14920,A3HNIRZ1FCU7S0,id-fjoxq-2997-1,id-fjoxq-2997,control,target,motivated,observing,14,12,Sweet stunt! This guy is insane,sweet stunt this guy is insane
14921,AMJ9X1MIE8CZ5,id-ngahz-2998-3,id-ngahz-2998,control,target,motivated,observing,13,12,Sweet! Ghost Rider the Reboot!,sweet ghost rider the reboot
14922,A2M6KK4OY2GY8H,id-uwffo-4-5,id-uwffo-4,control,control,non_motivated,observing,20,4,Swollen eyes sickness,swollen eyes sickness
14923,A2LRHL10WJC06D,id-rppnn-2999-4,id-rppnn-2999,control,control,non_motivated,observing,17,4,Swollen face crying? I guess? That's kinda sad.,swollen face crying i guess thats kinda sad
14924,A2YUYXAI4SAOLY,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,10,4,Sympathetic for this person.  Must be suffereing.,sympathetic for this person must be suffereing
14925,A36UNYMDBED99W,id-thggi-3000-1,id-thggi-3000,control,control,non_motivated,observing,15,7,Sympathy and anguish for the child's pain,sympathy and anguish for the childs pain
14926,A36UNYMDBED99W,id-thggi-3000-1,id-thggi-3000,control,control,non_motivated,observing,3,1,Sympathy and caring. How some babies survive is a miracle,sympathy and caring how some babies survive is a miracle
14927,A249M2F9FFNIK2,id-giakt-2997-9,id-giakt-2997,control,control,non_motivated,observing,18,18,"Sympathy for the children.  Have they experienced something, or are they just dirty from the soot?",sympathy for the children have they experienced something or are they just dirty from the soot
14928,A2I8YALVTOJN49,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,18,1,Sympathy for the unhappy baby,sympathy for the unhappy baby
14929,A2YUYXAI4SAOLY,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,5,6,Sympathy for this woman.  Looks like she was assaulted. W,sympathy for this woman looks like she was assaulted w
14930,A249M2F9FFNIK2,id-giakt-2997-9,id-giakt-2997,control,control,non_motivated,observing,2,2,Sympathy for what brought this person here.  A desire to help them or help them find help.,sympathy for what brought this person here a desire to help them or help them find help
14931,A3ECUII3KH098M,id-eiwzx-2999-5,id-eiwzx-2999,treatment,target,motivated,observing,7,7,Sympathy she got hurt and got the help she needed,sympathy she got hurt and got the help she needed
14932,A249M2F9FFNIK2,id-giakt-2997-9,id-giakt-2997,control,control,non_motivated,observing,4,4,Sympathy.  A desire to show support.  Shared human experience,sympathy a desire to show support shared human experience
14933,A249M2F9FFNIK2,id-giakt-2997-9,id-giakt-2997,control,control,non_motivated,observing,5,5,Sympathy.  Anger.  Curiosity about these wounds.  Trying not to make assumptions.,sympathy anger curiosity about these wounds trying not to make assumptions
14934,ACVEP4160RHUW,id-uwffo-8-6,id-uwffo-8,control,target,motivated,observing,1,20,T SHOULD BE VER SAD.,t should be ver sad
14935,A2DFUQIROCOCJ6,id-uwffo-11-3,id-uwffo-11,treatment,reapp,non_motivated,reappraisal,2,2,TAKING DRUGS MAY INFLUENCE YOUR BODY,taking drugs may influence your body
14936,A117NCPBK9USJL,id-thggi-2998-3,id-thggi-2998,control,reapp,non_motivated,reappraisal,19,11,"THAT WAS A REAL SLOBBER KNOCKER, J R! Ouch. 2 participants checked out",that was a real slobber knocker j r ouch participants checked out
14937,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,17,17,THE ACCIDENT PLACED AND THE MAN AND WOMEN LOOKING,the accident placed and the man and women looking
14938,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,14,14,THE AEROPLANWE ACCIDENT AND THE PEOPLES PA,the aeroplanwe accident and the peoples pa
14939,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,9,1,THE BABY IS IN CRITICAL CONDITION,the baby is in critical condition
14940,AV4WEZ2W0KSAJ,id-uwffo-6-4,id-uwffo-6,control,target,motivated,observing,17,7,THE BABY IS LOOKS LIKE VERY DANGEROUS LOOK,the baby is looks like very dangerous look
14941,A23J0G72AUTS1I,id-uwffo-7-5,id-uwffo-7,control,control,non_motivated,observing,9,1,THE BABY IS SOMETHING PROBLEM,the baby is something problem
14942,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,16,6,THE BOY LOOKING WERIED AND HE LOOKS VERY SAD,the boy looking weried and he looks very sad
14943,ACVEP4160RHUW,id-uwffo-8-6,id-uwffo-8,control,target,motivated,observing,15,2,THE BOY USE DRUGS,the boy use drugs
14944,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,7,8,THE BOYS IN CRITICAL SITUATION,the boys in critical situation
14945,AV4WEZ2W0KSAJ,id-uwffo-6-4,id-uwffo-6,control,target,motivated,observing,10,19,THE CAR ACCIDENT AND POLICE SORROUNDED,the car accident and police sorrounded
14946,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,16,7,THE CHIDREN IS IN CRITICAL CON,the chidren is in critical con
14947,ACVEP4160RHUW,id-uwffo-8-6,id-uwffo-8,control,target,motivated,observing,14,1,THE CHILD IN SERIOUS CONDITION,the child in serious condition
14948,ACVEP4160RHUW,id-uwffo-8-6,id-uwffo-8,control,target,motivated,observing,13,18,THE CHILD LOOKS HORROR,the child looks horror
14949,A2DFUQIROCOCJ6,id-uwffo-11-3,id-uwffo-11,treatment,reapp,non_motivated,reappraisal,9,7,THE CHILD WILL GET OVER FROM IT BY SEEING MAKESME VERY SAD,the child will get over from it by seeing makesme very sad
14950,A2MV1R6YYOIO30,id-uwffo-8-2,id-uwffo-8,control,control,non_motivated,observing,16,18,THE CHILDRENS ARE AFFECTED,the childrens are affected
14951,A23J0G72AUTS1I,id-uwffo-7-5,id-uwffo-7,control,control,non_motivated,observing,17,18,THE CHILDRENS IS VERY BAD LOOKING,the childrens is very bad looking
14952,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,2,18,THE CHILDRRENS ARE IN POVERTY,the childrrens are in poverty
14953,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,5,7,THE EYE OF BABY IS,the eye of baby is
14954,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,9,15,THE FIRE ACCIDENT AND IT LOOKS SO SAD,the fire accident and it looks so sad
14955,A2GZHIKSD2RL3F,id-uwffo-7-2,id-uwffo-7,control,reapp_target,motivated,reappraisal,7,20,THE FIRE MAN RECURE A LADY AND  ITFEELS SAD,the fire man recure a lady and itfeels sad
14956,AV4WEZ2W0KSAJ,id-uwffo-6-4,id-uwffo-6,control,target,motivated,observing,13,14,THE FLIGHT ACCIDENT HAPPENS AND THE PEOPLE ARE LOOK FEAR,the flight accident happens and the people are look fear
14957,A3V2O71AQ29DRZ,id-zrcsw-2999-1,id-zrcsw-2999,control,target,motivated,observing,15,6,THE GUY IS INJURIED BUT HE IS SMOOKING,the guy is injuried but he is smooking
14958,ACVEP4160RHUW,id-uwffo-8-6,id-uwffo-8,control,target,motivated,observing,6,11,THE IS CRITICAL,the is critical
14959,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,18,17,THE IS DIED,the is died
14960,AFET5KYTUA4TY,id-uwffo-7-1,id-uwffo-7,treatment,reapp,non_motivated,reappraisal,17,16,THE IS IN THE SAND,the is in the sand
